精彩漫画小说（1171个听书）推荐,#genre#
🎉都市爽文🤞《反派：财阀家的太子就是无比嚣张》EP1~95 华国叶氏财阀唯一继承人、京城太子爷叶幽重生了。身为财阀继承人的他走到哪都是众星捧月。都市  爽文 小說 小说,https://www.youtube.com/watch?v=ohbtHnSypRQ
🎉都市爽文🤞《召唤恶魔氪命？抱歉，我寿命无限》EP1~412  万族侵略，全民转职。每个人类都有一次觉醒职业的机会，追求巅峰，保家卫国。 都市  爽文 小說 小说,https://www.youtube.com/watch?v=2Z40zDWB0KA
🎉玄幻爽文🤞《死亡就回归，区区仙帝怂个锤子》EP1~134  开局就被仙帝盯上？你怕吗？我反正不怕。开玩笑，死亡就回归，还有百倍背包，怕个锤子。不但不怕！拿来吧你！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=MASmJqVulvY
🎉都市爽文🤞《我，怠惰罪冠，扣1带你一起堕落》EP1~57 我叫陆故安，大夏人。参与过六次罪冕战争，成功连冕六冠王，目前已经处于养老状态。 都市  爽文 小說 小说,https://www.youtube.com/watch?v=QZY7m7_C1M4
🎉都市爽文🤞《开局拿下极品女神，我壕无人性》EP1~86  女人是这个世界上最可爱的生物，如果能够拥有一个该多好啊..单身27年的曹浪，唯一的梦想就是能体验爱情的滋味。都市  爽文 小說 小说,https://www.youtube.com/watch?v=g8smX8n7X-M
【完结】🎉都市爽文🤞《规则怪谈，诡异？都是一家人》三年前，规则怪谈降临，开启国运游戏。    每个月随机从一些国家抽取天选者进入怪谈世界闯关。成功通关，则获得丰厚奖励。都市  爽文 小說 小说,https://www.youtube.com/watch?v=Kst4G1nvRjc
🎉都市爽文🤞《阿姨不能怪我，是你儿子太不讲究》EP1~66  马超突然回家，正好撞到妻子与王伟在一起……    经过两次重生之后，他决定去找王伟的家里人报复。都市  爽文 小說 小说,https://www.youtube.com/watch?v=7rGMgZ7hiHk
🎉玄幻爽文🤞《黑道仙族，崛起速度吓疯修仙界！》EP1~527 李玄转生修仙界，成了一农家子。浑浑噩噩十五载，到头来却连修仙的影子都没摸到。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=jfN8hx_SUMQ
🎉都市爽文🤞《二十岁天师，害怕邪祟不够暴力》EP1~95  穿越三年，林白自带金手指，成为斩邪天师！蓝星逐渐灵脉复苏，邪祟事件频发。都市  爽文 小說 小说,https://www.youtube.com/watch?v=8HRkdcfKhkE
🎉都市爽文🤞《女儿惨死缅北，我化魔神踏碎全球》EP1~66  前世遗憾，今生弥补，画云峰将女儿宠成公主。 她是亿万财富帝国唯一的继承人，更是他画云峰触之即死的逆鳞！ 都市  爽文 小說 小说,https://www.youtube.com/watch?v=aWQvTLNadzs
🎉玄幻爽文🤞《玄幻：天牢三年，那个纨绔出狱了》EP1~317   一场友好切磋转瞬之间演变成了生死激斗。王硕亲手把自己逼入了前有狼，后有虎的两难之境，生死只在一线之间。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=EzRkfLvoy6o
🎉玄幻爽文🤞《玄幻：收徒百万年的我终于出关了》EP1~205   秦渊穿越玄幻世界一处强大秘境，第一个任务就是收徒百万年！收的徒弟没有一千也有八百！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=Tt9Dq5FBDpI
🎉都市爽文🤞《女主别联系了，我怕你妈妈误会！》EP1~46  三年前，楚宇穿越成炮灰反派，意外绑定系统，结果却有解锁条件。 三年时间，他成了女主的头号追求者。都市  爽文 小說 小说,https://www.youtube.com/watch?v=yaZi-0NSQ3E
🎉历史架空🤞《急诊圣手穿大唐：我给陛下开降压药！》EP1~83  楚天青，一个急诊科医生，因为一场医闹穿越到大唐贞观年间，凭借自己现代的医学让他在大唐成为一代神医。 历史架空 爽文 小說 小说,https://www.youtube.com/watch?v=kgZI8f7Tkeo
🎉玄幻爽文🤞《万古穿梭：我在两界当帝族外挂！》EP1~267 陆羽重生玄幻世界，成为一方没落帝族的少主。虽然备受宠爱，但家族处境堪忧，更有仇家登门，举族面临倾覆之威！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=eboLWDaMyVc
🎉动漫衍生🤞《海贼的巅峰！从罗杰团实习生开始》EP1~173 纵观作为海贼的一生，奥斯的成就已数不胜数，可要说真正的命运转折点，那还得是年幼时期的那一句奋力呼喊，爽文 小說 小说,https://www.youtube.com/watch?v=GSju2i6WAuc
🎉都市爽文🤞《禁忌监狱养蛊记：他们教我杀人叫做行善》EP1~104  一所禁忌监狱内，今天迎来了一位不速之客。都市  爽文 小說 小说,https://www.youtube.com/watch?v=H3QM34bKm3E
🎉玄幻爽文🤞《玄幻：时停万年我被万千仙子追杀》EP1~92  林天穿越到仙魔大陆，某一天，这个世界的时间突然静止，全都被时间静止规则定在那里，只有他自己能动。  玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=kaLTCTuBM_U
🎉玄幻爽文🤞《炮灰把自己谋划死，女魔头疯了》EP1~311  楚星河穿越成气运之子的怨种兄弟，气运之子人前显圣，强行装逼，连带着楚家都被覆灭。    玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=z0BHXaz5Fo4
🎉都市爽文🤞《南朝太子穿成小学生：我在现代重启夺嫡！》EP1~98  乡下的豪族少爷竟是千年前的南朝太子穿越，千年前夺嫡之争他就没输过，如今还怕你这个假少爷？都市  爽文 小說 小说,https://www.youtube.com/watch?v=pOyBrKmP4bo
🎉玄幻爽文🤞《大帝老祖！家族后人全是狠人啊！》EP1~104  莫凡穿越小说世界成为镇守妖关的恋爱脑反派大帝，直接气笑了！这是男频！都大帝修为守个毛的妖关？！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=q_0nVgNVgek
【完结】🎉都市爽文🤞《紫袍祖师爷尸变，这谁顶得住？》一伙盗墓贼闯入龙虎山禁地，不想，挖出了深藏黄泉九尺九之极地的紫天大木银棺。棺开阴兵现！符撕尸解仙！都市  爽文 小說 小说,https://www.youtube.com/watch?v=y2q43Q0ocLc
🎉玄幻爽文🤞《穿越失败，我靠女儿躺成幕后大佬》EP1~136 别人签到十年出山称霸，陈长安苟到圣境巅峰才敢探头。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=pG6baVhfAZ8
🎉都市爽文🤞《末世重生：我的白月光是隐藏女帝！》EP1~229 上一世，陆尘在末世中惨遭女友悲叛，眼睁睁看着自己即将葬生于异兽腹中。都市  爽文 小說 小说,https://www.youtube.com/watch?v=hOLDr-APaZs
🎉都市爽文🤞《偷拍黑料系统：从舔狗到女神噩梦全暴击！》EP1~101  我叫苏哲，一个给人当乐子看待的大学生。开局被憧憬已久的女神羞辱。都市  爽文 小說 小说,https://www.youtube.com/watch?v=PG9s7aYjZeo
🎉都市爽文🤞《恐怖游戏BUG级玩家：鬼物求我当个人吧！》EP1~613  进入恐怖游戏。齐风发现自己通过提示，总能抓住鬼物们的弱点。于是，一个鬼物世界的恶人诞生了。都市  爽文 小說 小说,https://www.youtube.com/watch?v=LGqhJPpp8GU
🎉玄幻爽文🤞《反派摆烂后：剧情全崩唯独我成白月光！》EP1~124 江落一意外穿越玄幻小说世界，成为书中反派角色。可身为新时代三好青年的他，实在做不出丧尽天良的事。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=8rFOpon0Dcw
🎉都市爽文🤞《出狱索债四万块：我的复仇从菜刀收银开始》EP1~74  因要账伤人，入狱三年的陈阳出来后，第一时间找上报警抓他的那个损篮子，要了四万块钱。都市  爽文 小說 小说,https://www.youtube.com/watch?v=UQtLlABQS2A
🎉都市爽文🤞《剑神系统：开局斩断情缘暴击九万里！》EP1~779  苏尘穿越到灵气复苏，异族入侵的蓝星，开局觉醒剑神系统，用剑杀戮就能变强！都市  爽文 小說 小说,https://www.youtube.com/watch?v=tA4EWF1dWHU
【完结】🎉都市爽文🤞《规则沉沦：与室友女友独处的致命禁忌》学校寝室只剩下你和室友两个人。室友突然带回一个样貌极品的网恋对象，然后给你留了一笔钱便匆匆离开。都市  爽文 小說 小说,https://www.youtube.com/watch?v=W05cjhkkqAM
🎉都市爽文🤞《枕杀之仇百倍还：我在修罗场豢养白眼狼！》EP1~253  因不给小舅子买婚房，怀孕的妻子气的跳井淹死。林枫看着妻子的尸体愧疚万分，他将名下房子过户给小舅子都市  爽文 小說 小说,https://www.youtube.com/watch?v=HAXYVMgHGRA
🎉玄幻爽文🤞《一人一刀，独守孤城六千日！》EP1~475 残阳如血，地上血流成河，残肢断骸遍布，如同修罗地府。先前是三十人，这一次是一百人。下一次呢？玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=3JKIkfL20PI
🎉都市爽文🤞《全球游戏化：内测玩家开局狂薅校花任务！》EP1~235  世界一夜游戏化！路边的疯狗顶着【LV5精英怪】血条。楼下蚂蚁窝变成【金钱副本】都市  爽文 小說 小说,https://www.youtube.com/watch?v=_TxLTBINYqk
🎉都市爽文🤞《高考前夜：我的三国杀武将突然神级进化！》EP1~132  林安穿越到异世界，在即将迎来高考的时候三国杀忽然降临。都市  爽文 小說 小说,https://www.youtube.com/watch?v=iyZXG7_z1Kg
🎉玄幻爽文🤞《瞎编功法忽悠徒弟，反手我自动满级！》EP1~151 林北穿越到一个小山村里，靠着公园大爷打的太极拳，忽悠没法练武的小孩子，这是比武者还厉害的修仙之法。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=qXEg9rSgQik
🎉玄幻爽文🤞《师姐逼认输？我反手攻她下三路！》EP1~130 一位绝色美女，沉眉侧目，正手持一把利剑，死死抵住他的喉咙。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=ex_9I6dD0ec
🎉玄幻爽文🤞《靠近女人就变强？退婚女帝我收了！》EP1~103 重生成为一名婴儿，叶天澜发现自己走的竟然是古之大帝模板，开局悟性逆天，天生异象，资质举世无双！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=gAq-G27jzCw
【完结】🎉都市爽文🤞《三岁萌宝：狼山认亲带空间虐渣！》国医圣手穿越成被扔在狼山的三岁小豆丁。不慌，认个狼王狼后当爹娘，守着狼山大宝藏，自带空间和灵泉，简直不要太爽。都市  爽文 小說 小说,https://www.youtube.com/watch?v=fZeQMnZ2Kic
🎉都市爽文🤞《控分狂魔：上课睡觉考第一！》EP1~308 一场数学考，班长只得了50分，校花得了30分，但作为上课瞌睡王，食堂干饭王的江南，却狂砍90分，名列第一？？？都市  爽文 小說 小说,https://www.youtube.com/watch?v=PySLEP6DJd8
🎉玄幻爽文🤞《镇北侯孙藏锋芒，纨绔皮下谋天下！》EP1~86 少年藏器于京都之中。年少被封少将军，父亲是千骑将军，爷爷是镇北侯。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=ySGw7f4kC58
🎉玄幻爽文🤞《重生大师兄，低调不成反无敌！》EP1~600  林枫因为年少轻狂，付出了生命的代价，来到一个名为九州大陆的地方，成为了神霄剑宗的废材大师兄。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=MC7fshCN4SU
🎉玄幻爽文🤞《穿成关兴，我献计换家震三国！》EP1~188  后世青年穿越三国，成了关羽的次子关兴。此时正值建安二十四年冬，关羽刚刚败走麦城，即将撤往临沮被吕蒙包围。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=NsVN_f2cz-Q
🎉玄幻爽文🤞《拒当守护神，我重生逆溯成道祖！》EP1~102  做为陈家村的守护神，不惜耗尽神元，帮助村民们抵挡蝗灾。在他神体虚弱，最需要信徒香火之际，村民们落井下石。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=3Q-Wd6ob9sE
【完结】🎉玄幻爽文🤞《觉醒无敌系统，我收大帝当小弟！》人族无大帝，神体天娇战苍穹！重明妖帝证道之后，统帅万族企图覆灭人族，林家废物林风觉醒盖世无敌系统玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=yH6o6WWuiJg
🎉玄幻爽文🤞《无限词条：申公豹逆天改封神！》EP1~202  申包穿越了，穿越成了封神大战中被封为了分水将军的倒霉鬼申公豹。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=cGmHcfexzl0
🎉都市爽文🤞《没毕业，我就娶了美女老师》EP1~170 一觉醒来，自己成了富二代。唐梦星的妖孽人生就此开始！都市  爽文 小說 小说,https://www.youtube.com/watch?v=AQ3VBPbSrwY
🎉都市爽文🤞《末世重生：杀百万蚊觉醒盘古血脉！》EP1~513  萧煞回到了末世前的三天。这一世，他决定将自己的杀戮之主天赋拉到极致。都市  爽文 小說 小说,https://www.youtube.com/watch?v=guZsBpiAkHo
🎉玄幻爽文🤞《校花召唤：我异界证道镇黑暗！》EP1~373  苏夜成为准帝，看到未来光阴长河一角，黑暗动乱即将爆发。届时，古皇、至尊、大帝、天君，纷纷出世，争夺成仙契机玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=iGfhiXxNcus
🎉玄幻爽文🤞《穿越遭男女疯追？我反撅全员无敌！ 》EP1~166  庙堂，江湖，权谋，何处不江湖。小兄弟，你好香啊！穿越数年，女疯子想要睡他。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=D8SRjr2mLuc
🎉玄幻爽文🤞《重生第一剑，先斩蛇蝎女帝！》EP1~207 前世被蛇蝎女帝利用，害死了家人，朋友，最后被毒害折磨致死。睁开眼，陆寻回到了一切刚开始的那一天。玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=gF9XvBr548o
🎉玄幻爽文🤞《男扮女装成圣女，兄弟全来求亲！》EP1~104  林渊是一款玄幻游戏的玩家，来到这个玄幻世界，救下了太阴圣地长老拜师成功，以为会走向升级变强迎娶白富美！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=AlUbSIizVZ0
🎉玄幻爽文🤞《七十当赘婿？返童后我纳遍仙门！》EP1~121  七十岁的叶安，刚穿越就发现自己被抓到了一个修炼家族，要让其入赘为家族传宗接代！玄幻  爽文 小說 小说,https://www.youtube.com/watch?v=O2wdNYAAxGo
🎉都市爽文🤞《直视疾病怪：我靠爆装备成当代神医！》EP1~571 王许可以看到疾病怪，他可以和这些疾病怪一对一战斗，战斗胜利后可以掉落药材，技能、装备，经验……都市  爽文 小說 小说,https://www.youtube.com/watch?v=AFLlRt0QOIk
🎉都市爽文🤞《开局宠物店，神兽养成打脸全族！》EP1~521  高中生张云穿越到幻兽遍地的蓝星，并夺舍了被家族除名的同名少年张云身上。都市  爽文 小說 小说,https://www.youtube.com/watch?v=pSaWbznFCLs
