【感人亲情】,#genre#
【全集完结】《小浩奇遇记》职场上官大一级压死人，明明没有做错事情，却被女上司开除了，你给我等着，老子让你以后跪在我面前求我都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=hcXvH6ic0I4
【全集完结】《我的二十六岁女房客们》小小的送外卖员成了首富继承人，继承了千万房产的他成了房东，把房子租给了漂亮的女房客们都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=oT27K8cG3Ek
【全集完结】《我的绝色女房东》交房租的路上，碰巧遇到上司和女房东搞在一起，可我分明记得上司结婚了呀，这下被我抓到把柄了吧，升职的机会来了都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=qiUScf0FUbI
【全集完结】《神医腹肌有八块》他作为小神医，只要能赚钱治疗好嫂子的病，让她怎么样都行，嫂子我是真喜欢你都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=p_9B4Zu1yuQ
【全集完结】《完蛋，我被七个女神逼婚了》他一个已婚少男，还被多方世家女儿追着要结婚，美女太多，艳福太多我怎么消瘦都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=6pcNkEsX7zA
【全集完结】《桃源小村医》被人排挤不得志，他只好从小城市回到乡下成了一个村医，没想到村里美女如云还都说要他看病都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=2PE9uSk62n8
【全集完结】《极品女总裁》升职路上，总有那么几个寂寞的美女总裁在我眼前晃悠，这次就别怪我下手了，娇花总要有人采都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=temvsIY9UZQ
【全集完结】《回春圣手》他一双神手，不知道让多少女人舒服，一看到是他，美女们都围了过来都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=DWrJ5cYZ48o
【全集完结】《我的任务是服务女总裁》你要问我是干什么的？我只能说，我的工作，就是要一些空虚的女总裁觉得开心，这么简单而已都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=wZhUHcWWkrM
【全集完结】 《阳光彩虹马小驴》农村小伙马小驴的潇洒人生！都市男频玄幻短剧热血高清神云爽剧熱播短劇,https://www.youtube.com/watch?v=ZCIymzSW9HY
【全集完结】 《人生辅助器》普通职工的他获得了一个眼镜，可以看穿这个人此时的需求，俘获了众多美女都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=7NIkbupuEks
【全集完结】《李飞的幸福生活》 他是乡下来的土包子，被城里人看不起，没想到一双按摩手拿下嫂嫂和妹妹，还有各路女老板都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=1yi2zw64HgE
【全集完结】《西莞打工人》打工人遇上美艳老板娘，又有漂亮妹妹。打工人的艳遇翻身来了都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=3vle1x5oad4
【全集完结】《秘密教学》 嫂子，我们两的秘密不要让第二个人知道好吗，我怕对不起大哥都市男频玄幻短剧热血高清都市,https://www.youtube.com/watch?v=kofnr8o3DRk
【全集完结】 《人生巅峰》什么是人生巅峰？车子票子还是妹子？普通男人成就人生巅峰，俘获众多美女芳心都市男频玄幻短剧热血高清 神云爽剧,https://www.youtube.com/watch?v=iMUgrZUlWB0
Deleted video,https://www.youtube.com/watch?v=mfQd604ImTk
Deleted video,https://www.youtube.com/watch?v=QwqNDFF0GkU
Deleted video,https://www.youtube.com/watch?v=CIqt9N-Cg0E
Deleted video,https://www.youtube.com/watch?v=7r_nAkJTTNU
Deleted video,https://www.youtube.com/watch?v=FKm2RFVOes4
【战神归来】,#genre#
【全集完结】 他获得一个系统，邀请他进去小说世界当赘婿，成功可以获得巨额奖励。绑定成功，战神，神医，超级富豪三种身份，祝你任务愉快恭喜宿主拥有都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=JqTf8y8w9gs
【全集完结】 战王回归洪城，众下属出来迎接。却不料一个电话打开，传来了妹妹微弱的声音都市男频玄幻短剧热血,https://www.youtube.com/watch?v=SzNuclU9LQg
【全集完结】 黑山龙狱余孽被铲除，足足五年，他一个人潜入龙狱消灭了所有魔头。却听到女儿的呼唤声，发生了什么事情，是不长眼的宵小之辈都市男频玄幻短剧热血,https://www.youtube.com/watch?v=dIAlyasd2FI
【全集完结】 关键最后一战必须拿下胜利！家人却被抓住，要他们写下投降书，父亲不屈服。小贼！只会背后偷袭这份血恨我必报之《镇国龙帝》都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=iH6o9iurpAE
【全集完结】 最后一战龙帅胜利，得知救下自己的女孩被毁容，他怒不可遏，要为自己的女孩报仇都市男频玄幻短剧热血,https://www.youtube.com/watch?v=kV21B10NivU
【全集完结】 《震世至尊》为了守护一方太平，我甚至切断了和家人的联系，六年了这场战事终于要结束了。凯旋回归之时，就是保护好妻女的时候都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=rOklOd_h5GQ
【全集完结】 《修罗战皇》宵小之辈还不足以让我出手，也就轻松拿下，认错了救命恩人的我，还被鸠占鹊巢的人陷害，随我回去开宴都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=tX1qoTyfN-s
【全集完结】 究竟是谁，让他们弄这么大阵容，但是战尊一句话就让他们回去，只因不想暴露身份都市男频玄幻短剧热血,https://www.youtube.com/watch?v=v96-rOP7UoM
【全集完结】 恭迎修罗王归回！他答应过老爷子，保护好他的女儿，并手刃仇人！都市男频玄幻短剧热血,https://www.youtube.com/watch?v=vLuxhffFuAM
【全集完结】 七年之期已到，不朽战王强势回归，以前侮辱过我的人，伤害我妻女的人，我要他们血债血偿，夕月我回来了都市男频玄幻热血,https://www.youtube.com/watch?v=28elnie0FGg
【全集完结】 自己的女儿要被掏心，他姗姗来迟救下女儿，老婆对他的迟到了几年的到来很伤心。他对妻儿保证，再也不会离开了都市男频玄幻热血,https://www.youtube.com/watch?v=C836RstbApM
【全集完结】 都以为他这个废物死在外卖，现在他强势回归，老婆却被逼着另嫁她人，不同意就毁了她的脸，战神的女人不是好惹的都市男频玄幻热血,https://www.youtube.com/watch?v=tRkueyX2-lY
【全集完结】 他被人暗算，掉落到这个小村庄，失去记忆。村里恶霸又欺负他们，却不想让他恢复了记忆。姐姐帮我照顾我，不长眼的就铲除都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=dI5AFbuVJ7Q
【全集完结】 凌风会在必要时候化身神隐，这次他受邀当她苏家三姐妹花的管家。苏家老爷子的失踪让周围人蠢蠢欲动，他要怎么保护三姐妹花都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=auPdUQhUya0
【全集完结】 神尊出山，寻找三神器，消灭魔尊，保护紫云。回到人间居然当了一个小保安，低调行事都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=HPYgZizjeyg
【全集完结】 兄弟三人难道只有我才是小丑吗，原来我也是失忆的统帅，就是为了寻找桃花，封印了自己的实力都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=IWcR8JTbxE0
【全集完结】 家里还需要我，我的未婚妻还在等着我，谁知家破人亡，只要她还等待，满身功勋为她而来都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=CQfcaC47MtM
【全集完结】 五年，不知道叶家是否还记得我这个赘婿。我的事情我要自己出手解决，却不想老婆为了等自己，反而毁容他们居然敢都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=XrDO72PETo8
【全集完结】 入我镇魔塔都给我老实呆着，不安分的虫子，今天就拿你们祭天。刚刚准备出塔，就被退婚，强留的不甜，不如入世翻天覆地都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=j_Ea1CPiUEo
【全集完结】 家族迎来的无妄之灾，让我绝望。未婚妻和别人里应外让家族破灭。九年了，所有的血债都藏在心底都市男频玄幻短剧热血高清,https://www.youtube.com/watch?v=yZKZ9JHdlUs
Deleted video,https://www.youtube.com/watch?v=XphmHEAxhG0
【全集完结】 当时一人之力击退敌人的战皇，隐退多年成了出租车司机，还有了一个快结婚的儿子，儿子都没想到，自己的父亲居然是战皇都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=8_it-9uQDF4
【全集完结】 在这边境，我才是王。上次已经绕过你一命，这次还敢来犯，这次不会让你活着离开了，镇北王回归却遭遇未婚妻上面退婚都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=AHrqTranZ-g
【全集完结】 《巅峰战神》他从北境凯旋归来，父亲也重新掌权慕家公司，本以为这次终于和妻子团聚，不想早被背叛，而他们还以为他好欺负，狗眼看人低都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=fINxnMym7rU
【全集完结】 得知轩辕神尊武功尽失，那些不安的宵小开始蠢蠢欲动了。他们却不知道，这只是战神计划的一部分，这一次要把他们一网打尽都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=nronImy7fLM
【全集完结】 他一个破送外卖的，实际上是天尊神医，面对美女相求他究竟是去还是不去。回想到之前被人污蔑，他愿意一试，洗清清白都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=GSuAuyaEg8Q
【全集完结】 龙国至尊随我铲除敌人，现如今四海八荒再无敌手，没想到转头一个就被最亲兄弟背叛，这一切只是因为觊觎他的位置都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=IG91ikXpgSQ
【全集完结】 《镇国战神》被人算计，他坠入深渊，但是我要你记得，只有我还活着，一切我都会让你们还回来。五年后他已成统帅，这一次他要亲自复仇都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=e5Yw2FNLy44
【全集完结】 《绝世战神》父母被害，他咽不下这口气，一直等着复仇，这次重要有了一丝线索，却不知道是陷阱，还是真相都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=4oXKdKXtkMI
【全集完结】 《九州战神》从我代替哥哥坐牢起，我和他们就一刀两断，这一次我从千万人中成为战神，就是为了给自己一个清白都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=mOEihavPiKs
【全集完结】 他保护不了心爱的人，保护不了国，但是能和她最后一起走，也是一种幸福。再一睁眼已穿越现代，这次他要重新创建一个帝国都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=EFTgtghU8Qg
【全集完结】 他从现实中走来，却在虚幻中生活。他是个小人物，但他却傲视苍生。他坚信自己无论何时何地都是天才！都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=N1BvmISZVeE
【全集完结】 【Multi Sub】他是古代的北凉王，被刺客暗算以后穿越现代，成了女总裁的入赘老公，但实际工作居然是个保安，那也要做好最强的保镖！都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=T13eYEyYH74
【全集完结】 重生异世，放荡不羁的他面对众多绝世天才，倾世红颜。他如何踏破苍穹，撼动诸天，世人仰望！都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=DPhuyAGG84w
【全集完结】 他从现实中走来，却在虚幻中生活。他是个小人物，但他却傲视苍生。他坚信自己无论何时何地都是天才！都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=N1BvmISZVeE
【全集完结】八百年前，明帝之子，被他的未婚妻杀死，一代天骄，就此陨落。八百年后，他重新活了过来，却发现曾经杀死他的未婚妻，已经统一昆仑界，他要一战成为最强的！都市男频玄幻热血高清神云爽剧,https://www.youtube.com/watch?v=Div2HmebBRk
【全集完结】《神王秦枭》一身白衣，是他的标志，一出手便是世界的尽头。几年前被敌人打断双腿，如今被鬼医治好，可是还不清楚谁是幕后黑手，他又重新装上了瘸子都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=ejGtI6MCj-c
【全集完结】《北夏战皇》大夏1023年，林啸川一剑破天，震北境来犯之人，封北夏王，被人陷害，流放在外多年，这次终于有机会重回大夏，完成之前的承诺都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=HLdaLj7UEDE
【全集完结】《青州战神》久战不退，视为战神。他一战便是五年，击退魔君封为神官。现在回到青州他也是时候寻找家人了都市男频玄幻短剧热血高清神云爽剧,https://www.youtube.com/watch?v=I6keycz8z34
