災變論,#genre#
真實曆史：太平洋孤島，1女32男，共同生活7年，究竟會發生什麼故事……|自說自話的總裁,https://www.youtube.com/watch?v=zdyMymyHnNY
笑傲足壇27年，零進球，零上場，沒有碰過足球的球王——卡洛斯·凱撒……|自說自話的總裁,https://www.youtube.com/watch?v=iJabZwpDxUo
當顏色被巨頭壟斷，看這個英國小夥兒如何為世界解放顏色……|自說自話的總裁,https://www.youtube.com/watch?v=Ir9ddPlyVDg
當一群螞蟻擁有智能，我們又將從中發現什麼更加驚奇的秘密？|自說自話的總裁,https://www.youtube.com/watch?v=_6ZBcvSSmlA
已經謀劃了40年？日本人真的打算在2110年把整個東京都裝入一座金子嗎？這個瘋狂的想法到底是真是假？|自說自話的總裁,https://www.youtube.com/watch?v=x5LqRzeTL-M
海腸：一種最以形補形的奇特生物，它的背後，竟然還有半部中華美食史？|自說自話的總裁,https://www.youtube.com/watch?v=2DSpgoLJ9FU
「泰森與阿里」為了幫偶像復仇，泰森足足等了8年……|自說自話的總裁,https://www.youtube.com/watch?v=kI3wMGHA4AY
地球首條丁丁，竟能左右開弓？鰩魚就能左右開弓，三人行？鳥類可以在空中完成交配？蛇的丁丁為什麼是兩朵鮮花？烏龜的巨大武器究竟是不是丁丁？有關丁丁的進化史，絕對是一部大自然的神奇天書……|自說自話的總裁,https://www.youtube.com/watch?v=Z12gKXXWclw
牛魔王的真相：祂背後可能隱藏著從東晉到明代的上千年宗教與文化的秘密……|自說自話的總裁,https://www.youtube.com/watch?v=gllO33gIvgw
人類究竟能否成為上帝？這個問題，我們從笛卡爾說起……|自說自話的總裁,https://www.youtube.com/watch?v=DMhbpVBv4U4
不會撩妹的和尚不是好畫家——原來，你竟然是这样的张大千……|自說自話的總裁,https://www.youtube.com/watch?v=P9j5Aj29xqU
揭秘東方蒙娜麗莎，這尊穿越千年的雕塑，為什麼像有靈魂一樣？它在哪兒？微笑的背後又有什麼故事？|自說自話的總裁,https://www.youtube.com/watch?v=O4fFWwVGOPs
地心人、大洪水、開天闢地、兄妹造人……這些全球神話的通用母版，竟然也出現在了最原始的苗人神話當中？人類當真有深邃的集體潛意識嗎？|自說自話的總裁,https://www.youtube.com/watch?v=IEeoaapm8lA
換一個視角看徐福，這些方士探險隊真的是大忽悠嗎？為什麼說他們是秦始皇的海軍？秦始皇的海軍竟然有可能才是焚書坑儒的真相？|自說自話的總裁,https://www.youtube.com/watch?v=2LmlT0B6H_Q
猴子的梳毛→人類的語言，為什麼扯淡和八卦會是人類大魔王的終極必殺技？而這個必殺技又有那些弱點和原理可以被我們利用？|自說自話的總裁,https://www.youtube.com/watch?v=1YrIAWjb7m8
達芬奇、米開朗基羅、伽利略，他們背後的那雙黑手，是如何操控著世界的？|自說自話的總裁,https://www.youtube.com/watch?v=xmZIkqUmp5A
熊貓虎子：潘教授17年的野外觀察手記，告訴你一個不一樣的野生大熊貓生活，原來，滾滾們在離開動物園以後，在野外竟然如此兇悍……|自說自話的總裁,https://www.youtube.com/watch?v=MMxPvmW27HI
耶穌&阿努納奇：西方宗譜學家尋找耶穌血脈，竟然意外發現了阿努納奇的秘密？這究竟是神話還是現實？我們來看看專家們對耶穌血脈的研究……|自說自話的總裁,https://www.youtube.com/watch?v=yWG3Fi2d_RE
揭秘阿留申蛙跳之路，難道扶桑真的是墨西哥嗎？慧深、法顯以及霍皮預言，這背後還真有一段非常巧合的神奇故事，難道一切都是真的？|自說自話的總裁,https://www.youtube.com/watch?v=RuIJ3RZltR0
針灸：一個差點失傳的上古秘術，它究竟是如何傳承下來的？挖掘這背後的故事，我們竟然發現了現實中的《瑯琊榜》，一個搶救上古秘籍的男人浮出了水面……|自說自話的總裁,https://www.youtube.com/watch?v=ME7qOCqdq0E
概率爆炸：這就是意識改變物質的原理……|自說自話的總裁,https://www.youtube.com/watch?v=-GBNIwnNw1k
當鐵鳥在空中飛翔，人們足不出戶，看著眼前的鏡子就能知道天下事……1200年前藏傳佛教的祖師蓮花生留下預言，今天看來，這則預言精準的可怕，而蓮花山留下預言的目的究竟為何？|自說自話的總裁,https://www.youtube.com/watch?v=qsmrOzrQUQw
被忽略的神，人稱第二牛頓：190年前，他用數學打開通往量子世界和高維世界的大門，為什麼說數學是神的語言？其實，後世的量子力學的一切研究，幾乎都是在使用這位大神給我們留下的武器……|自說自話的總裁,https://www.youtube.com/watch?v=n2R86ELlCgI
最神秘的老道：懂希臘神話，會奇門遁甲，當過宰相，寫過醫書，還是歷史上重要的政治家、將軍，也是道門領袖，紫衣象簡，而他的故事，可能給我們描繪了一個真正的大唐……|自說自話的總裁,https://www.youtube.com/watch?v=N9jVxmZ9Mxc
你為什麼恐懼鯊魚？也許，深入研究，這並不是一個動物學和心理學的問題，一步步剖析，這背後可能隱藏著一個我們不願意承認的問題……|自說自話的總裁,https://www.youtube.com/watch?v=s0keyLidY-Q
東海麻姑說：自己三次見過滄海變成桑田，這個道家神話，究竟是不是神話？原來，考古學學家們已經挖出來很多很多的驚奇……|自說自話的總裁,https://www.youtube.com/watch?v=QtFJw5yF-fU
用佛典，來解读一篇賽博朋克，也许，你也能从從發現某些擁有力量的東西……|自說自話的總裁,https://www.youtube.com/watch?v=2XPNmsQ50us
逐段解讀《玄素經》（素女經），玄女、素女、采女和黃帝，三女一男，5000年前到底在房中詳談了哪些內容？我們今天竟然看得到，實在太誇張了……|自說自話的總裁,https://www.youtube.com/watch?v=-8LySslEOYE
1993年，大金字塔女王密室中驚現神秘隧道，工程師三次使用機器人探測，並向全世界直播，這究竟是一場作秀，還是另一個記錄大廳的秘密？|自說自話的總裁,https://www.youtube.com/watch?v=kr174aRZLfM
三毛：三次見鬼、六次失戀，除了六次失戀的人間故事，三毛與異世界，還有一些不得不說的細節……|自說自話的總裁,https://www.youtube.com/watch?v=sU6iloq-OJc
埃德加·凱西的高維占星術，為什麼會失傳？以及占星術與現代科學的關係究竟如何……|自說自話的總裁,https://www.youtube.com/watch?v=VEWI4tvp4bM
梵高&蘇軾：兩個被弟弟拯救一生的人，他們的故事，會有哪些讓人感慨的啟示？|自說自話的總裁,https://www.youtube.com/watch?v=_F8LVwgoGx4
從阿努納奇到第十二個天體，地球災變的秘密到底是神話還是現實？我們繼續深挖……|自說自話的總裁,https://www.youtube.com/watch?v=jQup_Of5laA
虹吸發電、行星能源，金字塔、特斯拉與宇宙文明的故事，我們在這裡繼續深挖……|自說自話的總裁,https://www.youtube.com/watch?v=_6QiUPJDzYE
驚掉下巴的『夏眠理論』來自『人類未來研究所』的最新哲學思考？馬斯克為什麼說我們生活在真實世界的概率只有十億分之一？原來，這一切都來源於費米悖論所引出的哲學思考……|自說自話的總裁,https://www.youtube.com/watch?v=kWM1okgO2cU
新西蘭也有玉圭玉佩？這塊貨真價實的沈沒大陸到底有哪些驚奇的人文、生物和地理故事？|自說自話的總裁,https://www.youtube.com/watch?v=is6_GCEm3lU
秦始皇的故事，竟然揭示出韓國女團的秘密，你為什麼喜歡女團舞蹈？很可能這背後隱藏著一個巨大的上古史詩……|自說自話的總裁,https://www.youtube.com/watch?v=4krnhDNOycA
辛棄疾為什麼一輩子不被重用？原來，這一切都和大宋皇家的這份秘密檔案有關，而街頭巷尾的流傳，又是否真實？|自說自話的總裁,https://www.youtube.com/watch?v=2_hQzZ3HlTI
秦始皇為什麼祭拜蚩尤？荊軻難道成功刺殺了秦始皇？一切謎團和答案，也許藏在很深很深的水下……|自說自話的總裁,https://www.youtube.com/watch?v=MBhoSHrqMbw
飛機為什麽能飛？這竟然是未解之謎，而破解這個謎團後，飛碟也將迎刃而解……|自說自話的總裁,https://www.youtube.com/watch?v=aDJxOK3vMIk
《山海經》是一本史書？《史記》的競品？中華文化十字路口上另一條岔路？|自說自話的總裁,https://www.youtube.com/watch?v=3XNZ94bCQ1c
從海猿到人皇，也許換一個角度看人類，我們能從史前發現更加真相的源代碼……|自說自話的總裁,https://www.youtube.com/watch?v=WQPLeGlHKe8
逐章對比傳世版《道德經》、西漢帛書版《德道經》以及戰國郭店《老子》，原來上古思想早已面目全非，而為什麼會這樣？也許，我們能抽象出這樣一個故事……|自說自話的總裁,https://www.youtube.com/watch?v=t7Ch1rhXqF0
左慈的幻術、華佗的醫術，以及各種圖讖術、占星術、房中術、巫術、道術、妖術，這竟然都被正史一一記載？探索背後的原因，竟然涉及到一場隱秘的戰爭……|自說自話的總裁,https://www.youtube.com/watch?v=4IRDWfUh3Ek
達爾文錯了？進化的真相不是『物競天擇，適者生存』？為什麼我們眼睛裡會有上古視黃醛科技？原來《寄生前夜》才是真相……|自說自話的總裁,https://www.youtube.com/watch?v=4H9UN9Zy9KA
拜火教：阿努納奇最後的傳承，他們紛紛葬在了長安……|自說自話的總裁,https://www.youtube.com/watch?v=yY_rHDjDHjI
酉陽雜俎：一本超越時空的《大唐驚奇筆記》，我們來說說其中最讓我難忘的三個故事……|自說自話的總裁,https://www.youtube.com/watch?v=YWmFyRjYQLo
楊戩？李冰？謝玄？獨健？細數二郎神的真身，竟然有七種姓氏，而繼續神扒這七種姓氏，這背後，竟然是一段宏偉的歷史故事……|自說自話的總裁,https://www.youtube.com/watch?v=5ADIvd4rdds
《易經》=《蜥蜴經》？易字的甲骨文寫法裡竟然真的藏著一片遠古科幻小說？|自說自話的總裁,https://www.youtube.com/watch?v=1mwh0EWO4mM
藍島：人死以後的世界，原來慾望和興趣才是那個世界同行的貨幣，而我們這個世界，其實是鏡子中的幻想？或者某種體驗？|自說自話的總裁,https://www.youtube.com/watch?v=9ZTMtN_L1E0
深挖謝恩的身份，從『人』的角度還原佳特洛夫真相，原來，這背後是一場三方爭奪的諜戰大戲……|自說自話的總裁,https://www.youtube.com/watch?v=RTDh6da7bME
3024年，人類將迎來何種宿命？也許，這是一部寫透人類的預言之書……|自說自話的總裁,https://www.youtube.com/watch?v=1rFSoCpDtIM
古埃及×亞特蘭蒂斯：一對互為兄長的古文明，也許我們今天所理解的埃及，根本不是那個修建金字塔的古文明之真相……|自說自話的總裁,https://www.youtube.com/watch?v=CCaujD4WOJc
阿波羅1號：一切開始的地方，深挖，竟然發現了一樁難以置信、十分可怕的懸案，如果一切不是巧合，那麼整個阿波羅計劃，會不會都是在巨大陰影中展開？|自說自話的總裁,https://www.youtube.com/watch?v=5v331goXUuw
梅毒：最陰險的病菌，最偉大的模仿者，為什麼它只感染人體，它究竟給人類帶來過什麼……|自說自話的總裁,https://www.youtube.com/watch?v=6svP9iycrdQ
為什麼20來歲的孫子能寫出《兵法》？為什麼《兵法》傳到日本之前，天皇就會背？為什麼武田信玄不把兵法中的『風林火山陰雷』写完整？一切答案，也许都隐藏在『田齐氏』这个答案中……|自說自話的總裁,https://www.youtube.com/watch?v=T0pn1UQerb8
HIV：讓你的免疫細胞們，陷入一場最絕望的戰爭，戰敗並不可怕，可怕的是眼看著身體，一點點變成哥譚市，眼看著蝙蝠俠，一點點變得黑暗……|自說自話的總裁,https://www.youtube.com/watch?v=lsBpxwvCiAU
春秋末年，勾踐復仇，那場攪動天下的大亂鬥，竟然是孔子指揮的一場『忍者行動』？同樣，這場混亂中『忍者』思想也才得以傳至日本？|自說自話的總裁,https://www.youtube.com/watch?v=2ObVgOe4HDQ
《易經》是日記？難道那些血腥的祭祀，才是《易經》的真相？你願意相信這種解讀嗎？|自說自話的總裁,https://www.youtube.com/watch?v=z_LYlc71A-o
妲己被黑3000年？真實的妲己竟然是受害者？我們繼續史解《易經》這個故事，絕對讓你腦洞炸裂……|自說自話的總裁,https://www.youtube.com/watch?v=VMCNpXKuCzo
挖出陸行鳥化石？這竟然不是一種臆想生物？更離奇的是，這化石還有可能就是傳說中智慧飛升的『恐龍人』？有關史前，一切秘密，我們慢慢展開……|自說自話的總裁,https://www.youtube.com/watch?v=6B65c_P1PpM
果糖VS白糖：誰才是殺手之王？為什麼就連縱橫沙場600年的白糖資本都咒罵果糖，這真是一個黑暗到無法直視的故事……|自說自話的總裁,https://www.youtube.com/watch?v=ZJRo6dJQ3Lk
三星堆的密碼：為什麼金文『魚』字是羅非魚形象？為什麼三星堆神鳥和『大馬犀鳥』造型相同？原來，這很可能是一段十分宏偉的史前故事……|自說自話的總裁,https://www.youtube.com/watch?v=ZJll54AItSk
